,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
374,1923,His main emphasis was on organization - the need for business to create a standing political operation in Washington whose power could be `` assiduously cultivated '' and `` used aggressively and with determination .,Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,b,b,c,c,b,b,a,c
375,3735,"She took classes ranging from anger management to child care , received counseling on domestic abuse , and was assessed for alcoholism .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,a,a,c,c,b,c,c,c
376,3399,"While that might be mostly true for city streets and boulevards , it is not a problem for limited-access highways , where entry can only occur at certain points and charging for use is easy thanks to 21st-century electronic tolling , which is eliminating toll booths altogether .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,b,c,c,c,c,b,b,c,c
377,2167,"Under the best of circumstances , with perfectly accurate and timely scientific data , and fishermen who are always wise and cooperative , it would still be tricky to balance the long-term health of the fish stocks , the economic interests of the fishermen , and the interests of the general public .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,c,c,c,b,c,c,c
378,944,"That meant that , even if a given asset had long-term value and might eventually be sold for a profit , if its present value was very low , that current low market value was the value banks must carry on their books .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,c,c,c
379,417,"But in spite of-or because of-all the criticism , Klein s book is a financial success , debuting at No .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,b,b,c,c,c,a,c,c,b,c,a,c
380,1262,"Free elections can in fact lead to the victory of anti-Western and anti-American leaders , while capitalism is just a system that allows governments to harness wealth for aggressive nationalist policies .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,a,c,a,c,c,b,c,a,c
381,2764,"Part of the solution is changing the mind-set of the residents , replacing the alternating feelings of inadequacy , hopelessness , passivity , and defensiveness with more productive emotions and cogitations .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,a,c,c,b,a,a,c
382,1552,"The soil exhaustion caused by the plantation system , as well as the relatively low productivity of forced labor , compelled planters to seek new lands to exploit .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,b,c,c,c,c,b,c,c,c
383,2770,"Seventy-seven percent strongly agreed with the statement that `` an effective probation and parole system would use new technologies to monitor where offenders are and what they are doing , require them to pass drugtests .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,b,a,c,c,b,b,a,c
384,2175,"It was hellish and brutal , and I consider it one of my greatest accomplishments , I suppose because it just hurt so bad .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,c,c,c,b,b,a,c
385,2944,"Yet the oil refining industry spends huge amounts of capital complying with government regulations , only to have the bureaucrats and politicians change their minds and change the rules and require the companies to spend even more to comply with regulations that continue to change and will never be satisfied .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,b,b,b,c,c,b,b,a,b
386,3066,"These include `` increased incidence of death and serious illness '' ; `` increased risk of damage to a number of crops '' ; and `` more intense precipitation events ( very likely , over many areas ) , '' causing `` increased flood , landslide , avalanche , and mudslide damage .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,c,c,c,b,c,c,c
387,717,"One neurological study found that images of starving children stimulate the amygdala , the part of the brain that reacts to threats , which might actually shut down compassion .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,c,c,c
388,3402,The court ruled that private persons may not sue over the government practice of rendition and torture of terrorist suspects because the defense would require the government to compromise `` state secrets .,Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,b,b,b,c,c,b,b,c,c
389,2081,"Knowing that he could n't take a chance that the men might be violent , he pulled a gun that he kept on hand because his delivery drivers get robbed so often , and he shot Hicks , killing him .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,b,b,c,b,c,c,b,c,a,c
390,1794,"Anger and ingratitude are a toxic brew that produces not only unhappy people , but destructive ones as well .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,a,c,a,c,c,a,c,c,c
391,198,"Given that the Fed 's zero-interest rate policy ( ZIRP ) has lowered the yield on cash to almost zero -- earn a big 1\/10th of 1 percent on your cash -- the predictable result of the latest easing was a mad rush into risk assets such as precious metals , commodities , and stocks , which jumped 19 percent from June to early November . ''",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,b,c,c,b,b,c,c
392,749,"It is on the Left ( think Daily Kos ) , the Right ( think talk radio ) , in our sports ( since McEnroe ) , our movies ( satirized in `` Anger Management '' ) , popular entertainment ( `` Rosie vs. Donald '' ) , our private lives , even our child rearing ( `` grrrrl power '' ) .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,a,c,c,a,a,a,a
393,2698,"The similarities among blood relatives mean that they are likely to share values , and shared values can lead to easy solidarity because of what ecologists call mutualism and economists call positive externalities .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,a,c,a,c,c,a,c,a,c
394,2541,"The idea here is to ameliorate the attribution problem by eliminating the `` it was n't us , it was private hack-ers '' defense that Russia and China have invoked when criticized for cyber attacks from inside their borders .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,a,c,a,b,a,a,c
395,3076,"In using the word `` wrongful , '' Congress apparently did not anticipate the unintended consequences that would result , when the legislation was eventually challenged in the federal court system .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,a,c,a,c,c,a,c,c,c
396,2421,"The `` anti-slavery enterprise , '' as Charles Sumner called it , battled against great odds , often in tense relation to men of the Lower North such as Lincoln , who were regarded as unreliable and too eager for compromise .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,a,c,c,a,a,a,c
397,3188,"The standard monetarist explanation for the Great Depression is that the Federal Reserve , instead of pumping more money into the economy as it should have done following the October 1929 stock market crash , instead closed the money spigots , causing a credit crunch that led to bank failures and unemployment on a massive scale .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,b,c,a,c,c,b,b,a,c
398,2984,"You ca n't just follow them because they make you feel good , you have to follow them because it 's going to help the victims , not harm them .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,a,a,c,c,a,a,a,c
399,948,\ n He has to change the national consciousness before he can hope to change national policy .,Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,a,a,c,c,b,c,a,c
400,902,"In this country , the beneficiaries of Apple 's success are , first , the designers , who have done wonders working with Steve Jobs to produce products that are beautiful and effective .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,c,c
401,2694,"It created no enemies and made him `` effective at representing the firm '' with clients , recalls another colleague .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,b,c,c,b,c,c,c
402,300,"They will have great incentive to do so because , unfortunately , the harder it is to create a forgery , the more valuable a successful forgery becomes .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,a,c,c,b,b,c,c
403,2361,"If you want me to do something for you , you have a choice of either convincing me via argument , or forcing me to do your bidding under threat of force .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,b,a,a,c,c,b,a,c,c
404,560,There are good slippery slope arguments and bad ones for good ends and bad ends .,Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,c,c,c
405,72,"Their primary interest in high-minded objectives , however , is in determining which arguments for the legislation they favor are most likely to convince voters that supporting it at the ballot box is the moral thing to do .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,a,a,a,c,c,a,c,a,c
406,345,The East India Tea Company was suffering a lack of sales and lowered the price of its product below the price the smugglers were charging for their teas .,Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,b,c,a,c,c,b,c,c,c
407,3630,"When an economy is weak , very weak as the world economy appeared in early 2009 , attack with overwhelming force .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,b,b,c,a,b,b,a,c
408,3286,"But there was also Vincent van Gogh , whose most simply and eloquently limned les-sons in the emotional power of colors and lines had been wrested from the anguished days and nights of a man who could not stop working for fear that if he did he would surely go mad .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,c,c,c,a,c,c,b,a,c,c
409,2655,"None of these arguments made any impression on Obama , who threatened to veto the bill .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,a,c,c,a,b,a,c
410,2524,"Yet one might argue that the more affected the faith , the more humble because nothing is more humiliating than being called on one 's pretensions .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,a,c,c,b,c,a,c
411,404,"Lead poisoning from old pipes and paint can cause neurological damage , which may result in lower intelligence , disabilities , worsened job prospects later in life , and higher rates of criminal activity .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,c,c,c,b,a,a,c
412,4222,"Coaches who treat their athletes inhumanely , using force and fear to motivate them , should not be rewarded with lucrative employment contracts .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,a,a,a,c,c,a,a,a,c
413,1892,"There is , therefore , an investment risk that crude oil prices could drop so low that liquefaction plants could not compete .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,a,b,c,c,c
414,1329,"After first trying to convince the authorities that he was a robbery victim , Jacques was taken into custody on charges of attempted murder , robbery , aggravated assault , and reckless endangerment .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,a,c,c,b,c,c,c
415,1967,"To create an SIV , the sponsoring bank buys a large pool of mortgage-backed securities used to create collateralized mortgage obligations .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,c,c,c
416,1854,"The good news is that an appreciation of human psychology can make the holiday season not only less expensive , but less stressful and more fun as well .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,c,c,c
417,3240,"`` A devil , a born devil , whose nature nurture could not pick , and whose nurture nature can not kick '' : this would have been a less musical but more accurate way for Shakespeare to have penned Prospero 's line .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,a,c,c,b,b,c,c
418,961,"Abstract : A number of factors have been blamed for these escalating costs-an aging population , defensive medicine practiced in fear of lawsuits , new medical technologies , the fact that medical supply ( of hospitals , doctors , procedures , and drugs ) tends to generate its own demand .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,a,c,c
419,387,"That may yield some better results on policy , since it makes it harder for the party to take movement support or acquiescence for granted .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,a,c,c,a,c,a,c
420,2446,"The theory of comparative advantage asserts that , within any country , free trade will cause factors of production to be reallocated from economic sectors with a comparative disadvantage to economic sectors with a comparative , advantage .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,a,c,c,b,a,a,c
421,2692,"According to the `` Status model , '' novels exist fundamentally as works of art : `` the people who manage to write them deserve extraordinary credit , and if the average reader rejects the work it 's because the average reader is a philistine ; the value of any novel , even a mediocre one , exists independent of how many people are able to appreciate it .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,a,a,a,a,c,c,b,a,a,c
422,2558,"With a two-party system , when one party fails to deliver results that the voters consider acceptable , voters have the power to remove that party from power , giving majority control to a different governing philosophy .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,c,c,a,c,c,a,c,c,c
423,88,"As a social being , he seeks to gain the recognition and affection of his fellow human beings , to share in their pleasures , to comfort them in their sorrows , and to improve their conditions of life .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
424,2668,"Having twenty-four hours of programming time available each day is both a blessing and a burden to cable news networks : a wonderful opportunity to program all kinds of news in all kinds of ways , and an intimidating amount of time to fill with quality content .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,c,c,c,c,c,b,c,c,c
425,809,"Although he regards himself to this day as a true free trader , he argues convincingly that the world economy has changed in ways that render the classical case for free trade inapplicable .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,b,c,a,c,c,b,a,a,c
426,2440,"In other words , how fast benefits grow , how fast the promised benefits grow , if those-if that growth is affected , it will help on the red .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,a,c,b,c,c,b,c,c,c
427,1610,"I want to tell their story also , because ultimately this book is about how we can fix the problem and the examples of hope given by those fighting and winning today .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,a,a,a,c,c,b,c,a,c
428,4026,This ruling-class offensive has been justified by deflecting blame for the economic crisis from Wall Street financiers on to working people .,Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,a,a,a,c,c,b,a,a,a
429,3501,"After 50 years of using this technology , it can be said without hesitation that nuclear power is far safer than fossil-fuel-fired plants in every conceivable way : accidents , environmental damage , health effects , long-term risk , you name it .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,b,a,c,c,b,c,a,c
430,2159,It is also possible that the presence of the aluminum with burning magnesium created a thermite reaction that cut through some steel beams in certain areas .,Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,c,c,c
431,2695,"Intimidation , deception , and assorted trickery have long been staples of American elections , practiced with equal aplomb by both parties and by operatives working with ( or without ) a nod and a wink from party leaders .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,c,c,c,b,c,c,c
432,978,"Thompson talks with , and quotes , many ofhis colleagues , some of whom are furious at their working conditions , others of whom viewtheir jobs , however implausibly , as stepping stones to better times , all of whom find some way to laugh through the hard times and take joy from the little things in life . ''",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,c,c,c,a,c,c,c
433,2670,It is a grave weakness of Runciman 's work that nowhere does he even attempt to confront this argument .,Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,a,c,b,b,a,a,c
434,3219,"When people have gone through that much trauma , people have every right to be scared , to be angry , to be frustrated .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,a,a,c,c,a,a,a,c
435,1836,"Bullard concludes that `` the conventional wisdom is that Japan has suffered through a ` lost decade ' partially attributable to the fact that the economy has been stuck in the deflationary , low nominal interest rate .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,c,c,c,b,c,c,c
436,3624,"Because of what Manzi calls `` causal density , '' in which the number and complexity of potential causes that give rise to a phenomenon increase dramatically , making it difficult even to identify all relevant contributing factors , much less to hold all but one constant .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,a,b,c,c,c
437,2648,"Threads of new awkwardness stretch out between them , and nature itself winks behind their backs and plays nasty tricks on them , scattering yellow clods of asters and groundsel , blanketing purple clover and pink flax , erecting stalks of huge -- but smelly -- purple arum flowers , sprinkling red buttercups , and hanging baby oranges and lemons on the trees around them .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,c,c,c
438,4271,The ethics committee has even issued guidelines for congressmen on how to get around new rules that prohibit lobbyists from throwing parties in their honor : they were told to make sure the parties are honoring more than one member of Congress .,Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,a,c,c,b,c,c,c
439,2660,"Its horror stories of alcoholism , abuse , misery , and neglect would be familiar to a New York City social worker , but to the Hungarian public , until then generally kept in the dark about bad news , it came as a great shock .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,a,c,c,b,c,a,c
440,410,"Geithner and Sperling took the first set 6-3 on the strength of their aggressive net play , forcing Summers and Krueger to scramble defensively .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,a,c,c,a,c,a,c
441,2759,"Just because he was not a card-carrying Communist Party member does n't mean he did n't have 100 percent progressive politics , which he brought into all his work , even when his conflation of folk song with protest song hurt the cause of folk music .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,c,a,a,c
442,4161,"But the general trend of spending was up , while the downward trend of prices remained within the bounds of underlying productivity gains and was for that reason perfectly benign : businesses could afford to sell their products for less as long as it was costing less to make them .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,b,c,c,c,c,b,c,c,c
443,3638,"Unfortunately , and as Gottfried argues , Strauss never explains what he means by `` intention , '' nor does he explain how one might reproduce an author 's intention .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,c,c,c,b,c,c,c
444,706,"Under the circumstances , President Obama might have given the economy a bigger boost by foreswearing an old-fashioned , deficit-spending stimulus and instead declaring that , effective immediately , he would not authorize any federal spending of borrowed money unless it added convincingly to the country 's capacity to produce a trade surplus that would permit the eventual liquidation of foreign-held federal debt .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,b,b,c,a,b,b,a,b
445,1922,"And so , romantic encounters at the tideline aside , riverbanks , deltas , and sea coasts were important , because they offered a fantastically rich and regular caloric harvest -- a side benefit of which was the presence of iodine , which boosted fertility .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,c,c,c,c,c,c,b,c,c,c
446,3431,"Back before the dawn of the new millennium , years of rampant money creation on the part of the Federal Reserve combined with paranoia over the supposedly insolvable Y2K bug to create the perfect economic storm .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,b,c,a,c,c,b,c,c,c
447,834,"Despite being amongst such difficult competition as The Cross , Disney 's A Christmas Carol , Knowing , Not Easily Broken , The Soloist , and Tyler Perry 's I Can Do Bad All By Myself , this movie prevailed through its inspiring true story of compassion and motivation .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,b,b,a,a,c,a,c,c,b,c,a,c
448,3523,"55 ) : `` As there is a degree of depravity in mankind which requires a certain degree of circumspection and distrust , so there are other qualities in human nature which justify a certain portion of esteem and confidence .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,b,c,b,c,c,b,b,c,c
449,942,"To gain a proper perspective on their own situation in America , Jews might consider a Jewish majority still living in poverty-ridden ghettos , brutalized and frequently murdered by racist police , their children psychologically beaten down in alien schools , while serious proposals are put to the National Academy of Sciences in behalf of theories of their genetic inferiority .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,a,a,a,c,c,b,a,a,a
450,1698,"The fiscal troubles of the states are unfolding in the context of a deeplyembedded public distrust of government that has been engendered over decades by individuals actively hostile to government and by organizations that promote a small government , low-tax ideology .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,c,b,c,c,b,b,a,c
451,2305,"It is important to note that , other than Jimmy McCarty , ( and rare moments with Gene Cornish of The Young Rascals , Roy Clark , and Eric Clapton many years later ) , I would be the only really hard rocker to ever attempt to milk extreme , screaming , aggressive , outrageously loud sounds from this rather rare jazz guitar .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,c,c,a,b,c,a,c
452,146,"( Of course , one might conclude that such an argument is really a claim that coincidence , or `` dumb luck , '' is responsible for America 's founding .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,b,c,c
