,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
266,653,Politicians are destroying America. We need more people like @realDonaldTrump  to run for office #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,b,b,b,b,c,c,b,b,b,b
267,513,@realDonaldTrump I'm RTing every tweet you post! Go get em Mr. Trump- you're reigniting the fire of the American Spirit- FIGHT! #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,b,b,b,b,c,c,a,b,a,b
268,480,Americans of all pol parties are trusting you @realDonaldTrump - we KNOW you will put #AmericaFirst and #MakeAmericaGreatAgain #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,b,b,b,b,c,c,b,b,b,b
269,539,@realDonaldTrump your directness & honesty has moved you to the top of my list 4 #President2016! #TRUMPTRUTH #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,b,b,b,b,b,b,c,c,b,b,b,b
270,559,@realDonaldTrump I hope and pray you get the nomination. America needs a man with a backbone! And one that can't be bought! #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,b,b,b,b,c,c,a,b,b,b
271,489,I feel like the 2016 Presidential race is @realDonaldTrump vs. Matropolis ie The Machine.    Lets defeat the machine #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,b,a,b,b,c,c,a,a,a,a
272,362,@realDonaldTrump had a point and one the liberal media won't dare come close to! We have a fragile and wide open border!  #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,a,b,b,b,c,a,b,b,b,b
273,602,@ErinBurnett #cnn WHY WOULD IT HURT @realDonaldTrump TO SAY SOME ILLEGAL IMMS RAPE? @JOHN_WALSH JUST SAID IT'S TRUE @OutFrontCNN #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,a,a,a,a,c,c,b,a,a,a
274,113,@realDonaldTrump Go get 'em Mr. Trump!!! #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,b,b,b,b,c,c,b,b,b,b
275,523,@liberaltreason @msnbc maybe all the politically correct pansies out there will move to a different country if Trump gets in!!!:) #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,a,b,a,a,c,c,a,c,a,a
276,553,"Unlike Obama, @realDonaldTrump doesn't need a teleprompter.  #SemST",Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,b,b,b,b,c,c,b,a,a,b
277,527,@JebBush and @marcorubio cannot speak their minds b/c they are paid 2 keep things pc. @realDonaldTrump ANSWERS TO NO ONE! #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,a,a,a,a,c,c,a,c,a,b
278,662,Congrats to the @GOP for having @realDonaldTrump in first place amongst its 2016 candidates. #GOP2016 #Jeb2016 #walker2016 #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,b,b,b,b,b,b,c,c,b,c,b,b
279,665,@realDonaldTrump we need you in office.. Keep doing what your doing. #VoteTrump #MakeAmericaGreatAgain #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,b,b,b,b,c,c,b,b,b,b
280,16,@realDonaldTrump  I like Mexicans who come to US legally.  #IStandWithTrump #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,b,b,b,b,b,b,c,c,b,c,a,b
281,133,Everybody get on the Trump Train!! It's a First Class One-Way ticket to the White House with @realDonaldTrump  #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,b,b,b,b,c,c,b,b,a,b
282,632,"@realDonaldTrump they may be dumping you now, but when you're president they'll be begging for your business. #SemST",Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,b,a,b,b,c,c,b,a,a,b
283,634,"@realDonaldTrump You have our backs, and we have yours. You have my vote. Boycotting anyone who opposes your patriotism. We need #SemST",Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,b,b,b,b,c,c,b,b,b,b
284,370,@realDonaldTrump Any more campaign stops in Chicago anytime soon? Good luck! #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,b,b,b,b,c,c,a,a,a,c
285,501,@Greta trump a joke? Ur guest is a fool. Better a joke than traitor RINOs. It's trump or no one for me. Reps betrayed us. #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,a,b,b,b,c,a,a,c,a,b
286,564,THE @realDonaldTrump **MAKING TWO FEES INSTEAD OF ONE**  WE NEED A WINNER IN THE WHITE HOUSE AGAIN  #MakeAmericaGreatAgain !!  #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,b,b,b,b,c,c,b,a,a,b
287,381,@realDonaldTrump Favorites and retweets keep piling up for Trump! He's killing the other candidates! #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,b,a,b,b,b,b,c,c,b,b,a,b
288,658,"@BretBaier #CandidateCasino #Trumps the real deal, hand him the wheel, he can drive &make the climb to take #US up the hill. Vote #SemST",Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,b,b,b,b,c,c,b,b,a,b
289,693,@realDonaldTrump ' It takes great bravery to stand up to your enemies but even more to stand up to your friends' we need you #SemST,Favor,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,a,b,b,b,b,c,a,a,a,a,b
290,134,Time for Texas & Oklahoma to think about a no fault divorce from the Divided States of America.   #TCOT #CCOT #tippingpoint #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
291,606,"@weknowwhatsbest White parents warn their kids about cops too: ""If you're stopped by cops, be respectful & do what they say. #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
292,172,Hey #UniteBlue look at #Greece - that's America's future thanks to you and Obama adding 8 Triion in U.S. debt. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
293,613,@RNRWestVirginia @RedNationRising Please go away Pataki. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,a
294,482,"Really @CNN? You're asking aloud whether a Mexican who lives down to a stereotype, validates the stereotype? #immigration #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
295,32,The media gathered the public like sheep over the rebel flag debate the government passed the fast track authority google it #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,c
296,326,I would be so embarrassed if @realDonaldTrump were my dad. My dad was #conservative #Marine but not stupid or unkind. #yuck #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,a
297,274,hey @Macys a whole bunch of us are going to sever ties with you.   #Macys #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
298,441,@HuffingtonPost He probably DOES have facts! #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,b,b,c,c,a,c,a,c
299,379,@PatDollard She is right on the money!!!!!  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,a,a,c,c,a,a,a,b
300,536,"UncommonState: RT Commoncorediva: Title 1 funds/Title 9 funds, IDEA funds...all being distorted 2 serve the CCSS Agenda! #PJ... #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
301,111,@Jewtantandproud @TookyMonster the new and cool meme is to post a video of you eating a banana. I will if you will! #bananavideo #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,c,c,c,a,c,a,c
302,276,@Ehsan_Kassim It's time we make the Housewares department great again #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,b,b,c,c,b,c,a,c
303,588,#ExtremistProgressives are so #Focused on their #Agenda that they believe a #Inanimate #FlagKills but #MultitimeDeporteesDont #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,a,b,a,a,c
304,310,"@realDonaldTrump Is the only one that says the truth straight up. No spin, and he constantly stands up for what he believes! #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,b,b,c,c,b,b,b,b
305,316,RT brutaltruth2682: Radical Islam is still a threat to the Western World!!!! #awareness #PATRIOT #UnitedWeStand #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,b,c,a,a,c,a,c
306,535,"I'm developing my own version of Arya's kill list, but for asshole celebrities #BillCosby #PaulaDeen #JaredFromSubway #GOT #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,c,a,c
307,419,@FNC_Ladies_Rule @MichelleFields @JonathanHoenig @JessicaTarlov Can't wait to get home and see the episode.  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,c,c,c,b,c,a,c
308,351,"Corporate America showing there Asses, over #trump is just wrong! I am making note! #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
309,34,"Beheading attack at company in France is terrorism,but beheading and attack at company in OK is work place violence. #tcot #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
310,556,bow my head  #FreeChelsea #FreeHamond #all prisoners of the state!  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
311,330,@CarlaChamorros Grassley should know Hilliary answers to no one!!!!!!  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
312,7,nothing about obamacare changed today what changed is the total exposure of anti-constitutional terrorism at the supremecourt #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
313,442,Today & everyday I am proud to be an American. I'm honored to be apart of the best the world has to offer! #4thofJuly #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,b,b,b,b,b,c,c,c,b,c,a,c
314,459,"RedScareBot: ""Filthy Lucre"" RT valera927 The one promise #socialism can keep is keeping us all equally impoverished. #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
315,475,"Good morning. I wake up on 8 pm, but is 10 pm...  That's Only Holiday :) #holiday #summer #sunrise #wakacyjnefolllowspree #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,c,a,c,c,a,c,a,c
316,567,The line between innovation and effrontery becomes evident through consequence. #CultureShift #awaken #rise #AriseChurch #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,b,a,c,a,c
317,327,I wonder if Trump's campaign manager is still just drinking or have they moved on to harder stuff. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
318,91,I really hate these stunts.  We already know how ignorant the post-Reagan generations are.   #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
319,414,"Normalize relations with ISIS for our economy, @ericbolling would you do it? there is a line what we should do for money. #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,a,c,c,b,c,a,b
320,591,@SuzieQt154320: Just Curious Do You Follow @HahnAmerica Or @Montel_Williams? #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,c,c,c,b,c,a,c
321,395,@RWSurferGirl it's not a racial tragedy nor an Islamic one either. Only patriots care for all. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,a,c,c,b,c,a,c
322,698,"@gerfingerpoken2 @BeagleGuy13  I think it was the ""Black lives don't matter to Black lives Flag #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,a,a,a,a,c
323,154,I'm confused?? An unarmed fugitive was shot this weekend while running from an officer.  No rioting? No dismissal? A hero?  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,c,a,c,c,b,c,a,c
324,433,@FFRNNU Maybe #MSM should be talking more about this and less about flags and cakes. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
325,232,@Dahat8 @Stonewall_77 The HATE within America is stronger NOW than I remember since 1969? Can't go backwards to such division #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
326,277,"@JudgeMbro Thank you for RT and FAV, judge!!! #USA #OhHillNo #Cuba #TodosMarchamos #Venezuela #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,a,c,c,a,c,a,c
327,659,The Sheriff of #SFO is a total idiot.  #FollowTheLaw #SanctuaryCity #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
328,161,If the Obama cabinet was on the apprentice who would you fire?  Kerry was the answer. #talkcityclub #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
329,93,"Why does O refer to Iran, Hamas, Ebola, and ISIS in dramatically less critical terms than he does Republicans?"" #tcot #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
330,223,Tuesday AM #TrumpDump on horizon. I can see Chris Christie being victim. NBC for sure. Anyone else? #TellingItLikeItIs #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
331,604,Get over to #CNN #AC360 @realDonaldTrump going live in minutes.  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,b,b,b,c,c,b,c,a,c
332,670,And America wants to protest a silly flag but lets pro athletes get away with shit like that #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
333,144,We have become a nation where decisions are based on feelings and not on facts.  #tcot #ycot #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,c
334,100,The whole Latino community will not be voting for #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
335,53,"You can change the laws of America, but you can never change the Law of God. Marriage is between a man and a woman. #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
336,656,So #Memphis will dig up #NathanBedfordForrest but #BillCosby keeps his star on the Hollywood Walk of Fame? #LiberalLogic #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
337,67,States Have Already Decided How They Felt About This Based Off The Wills Of Their People! Give Them Their Rights Back! #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
338,503,@RepGoodlatte a weak response on #KellyFile to Obama blame @ImmigrationGOP hit back at Obama hard. #Hannity #kellyfile #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,a,c,c,b,c,a,c
339,81,Is one cup of coffee ever enough?! #COFFEE #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,c,c,c,c,a,c,c,c
340,697,RT veriphile: FF #Patriot --> Phil1863.  Thanks for following back!!  #Truth #Liberty #Justice #ProLife #ProIsrael #2A #Rise... #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,a,b,c,a,b,a,a,c
341,445,@JVER1 @tgradous @LVNancy  I blame her death on the @potus he is directly responsible. He is pathetic. If i were her dad.... #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
342,507,@ericbolling :).  Sorry for the kidding but had to do that.  Darn autocorrect.  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,a,c,c,a,c,a,c
343,385,@realDonaldTrump the left should get off your back!  By the LAW anyone that crosses the border illegally is a criminal.  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,b,b,c,c,b,b,a,b
344,540,Muslim community chips in to help rebuild burned down churches #AllPeopleMatter #Globalist/ElitesVsThePeople  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,a,c,c,b,c,a,c
345,136,"...And of course, God bless America!! #tcot  #teaparty  #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,a,a,b,c,c,b,c,a,c
346,596,"@msnbc @chefjoseandres good riddance to bad rubbish, #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
347,332,Dear Republicans: Please nominate Donald Trump. The reminder that people like him exist will do wonders for the progressive cause #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,b,b,b,b,a,b,c,c,b,a,a,a
348,199,@GinnyQuaglia well the rest of the majority had better get off their asses and get involved in this fight. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
349,543,On #education @JohnKasich has no clue.. High standards only work if the kids do their work and their parents make sure of it. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,a,c,c,b,a,a,c
350,356,"Fuck You Obama, I will continue to fly my confederate flag and I'm going to fly it proudly! Renaming American streets? WTF? #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,b,c,c,a,a,a,c
351,402,"Cashinin A Block) Terror&4th July, terrorists win? B) Trump v NBC, Univision, Macy's C) Cuba D) WhiteHouseLights FNC 1130aET #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,a,a,b,a,c,a,a
352,77,Maybe I was wrong. The government will probably ban football because someone is offended by the violent nature of the game #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
353,202,@POTUS The whole light thing with the people's house was disgraceful.  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
354,706,"@RMConservative @DagnyRed ,P.C. is out of control,stop being offended ,we are a country of free thinkers,#1A #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,b,c,c,b,c,a,c
