,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-ada-001,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
372,6874,"premise: I found drugs in my son's room and I am beyond infuriated!

hypothesis: I am so delighted that I found drugs in my son's room!",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,a,c,d,c,c,c,a,c,a,b,c,c,c
373,4598,"premise: I've been hearing some strange noises around the house at night.

hypothesis: I am mentally sound about the weird noises I keep hearing around the house at night.",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,a,b,b,c,c,a,a,c,a,b,b,a,b
374,2120,"premise: I was walking bare feet outside and stepped on an earthworm.

hypothesis: I was innocently walking outside bare feet and fortunately stepped on a beautiful earthworm.",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,a,b,d,b,d,d,a,c,a,b,b,d,c
375,5085,"premise: The formula was not well-known

hypothesis: The formula was as well-known as the eleventh president of Zambia",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,c,c,d,c,c,d,a,c,a,b,b,b,b
376,3279,"premise: The house is pretty

hypothesis: The house is as pretty as a sunset",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,b
377,1182,"premise: He was looking fierce .

hypothesis: He was looking like a wounded lion .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,b
378,6491,"premise: Joe, after being pushed and nudged, rolls his cold crampy body unwieldy

hypothesis: Joe, after being pushed and nudged, rolls his cold crampy body, like a a memfoam mattress, into a sitting position.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,b
379,5329,"premise: Each stride he took was short.

hypothesis: Each stride he took was like a tennis court.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,d,d,d,a,c,a,b,b,d,d
380,2341,"premise: He was groggy, but as soon as he saw me, he slumped over.

hypothesis: He adjusted himself groggily, but upon seeing me, he sprang up like a soldier at dawn.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,d,b,d,a,c,a,b,b,d,b
381,5639,"premise: It was as if she were floating in something light and airy, but she was still pushing as hard as she could.

hypothesis: She was still pushing as hard as she could, but it was as if she were like a woolly mammoth caught in an infinitely deep tar pit.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,b,d,b,a,c,a,b,d,d,b
382,2783,"premise: The drink was cold

hypothesis: The drink was cold as a bowl of chili in the desert",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,c,b,b,b,d,d,a,c,a,b,b,d,b
383,3029,"premise: This image kept coming back to her, again and again, and it was comforting and familiar.

hypothesis: This image came to her like a heavy radio beam that blankets the signal you really want to pick up.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,b,b,a,c,a,b,b,b,b
384,814,"premise: He was nervous

hypothesis: He was like a schoolboy out on his first date.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,d,d,b
385,2757,"premise: Your theory is believable

hypothesis: Your theory is as believable as Bigfoot",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,a,b,b,c
386,2873,"premise: An insect floated down smoothly

hypothesis: An insect floated down like a damaged aircraft",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,b,b,d,a,c,a,b,d,d,b
387,1197,"premise: The queen reclined on a white and gold divan, and all around her stretched a floor made of a single, uninterrupted sheet of black.

hypothesis: The queen reclined on a white and gold divan, and all around her stretched a floor like a great checkerboard .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,d
388,4738,"premise: She loudly landed after her cloak billowed around her and then vanished in a whirl of light.

hypothesis: Her billowing cloak vanishes in a whirl of light, allowing her to land like a fresh leaf in a still pond.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,d,d,d,a,c,a,b,b,d,d
389,4348,"premise: He's clean

hypothesis: He's like a pig in a wallow.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,c,c,b,a,c,a,b,b,d,b
390,5108,"premise: She was modest

hypothesis: She was as modest as Lady Godiva",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,b,d,d,a,c,a,b,d,d,b
391,5926,"premise: Cherek,"" I replied in a pained tone, 'that path is straight.

hypothesis: cherek,"" I replied in a pained tone, 'that path's like a broken-backed snake",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,a,c,d,b,d,d,a,c,a,b,d,d,b
392,4767,"premise: As she felt her fingertips touch the apparition, the sensation was rather discomforting

hypothesis: As her fingertips touch the apparition, the sensation overtaking her is like a cool wash cloth on a feverish head.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,d,d,d,a,c,a,b,d,d,b
393,6105,"premise: She crashed through the jungle loudly and clumsily.

hypothesis: Then she melted away into the jungle like a shadow.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,b,d,d,a,c,a,b,b,d,b
394,5908,"premise: Eve got into the big, black hearse and Miranda waved back apathetically.

hypothesis: Eve waved and got into the big, black hearse, and miranda waved back like a kid at her first parade",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,d,d,d,a,c,a,b,d,d,b
395,2470,"premise: You're only noticed when you're dead.

hypothesis: Nobody notices until your body is found, like a gray frostbitten log.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,c,b,b,b,d,d,a,c,a,b,b,d,b
396,6023,"premise: Even though you claim to be the same as us, puppets driven by flames, I've been watching you and you move much more smoothly.

hypothesis: You say you're just like us, a flame-driven puppet; but ive been watching you, and you move like a ballet dancer, girl!",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,d,d,b,d,d,a,c,a,b,b,d,b
397,728,"premise: He's busy.

hypothesis: He's busy as a sloth",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,b
398,2927,"premise: The streets are always full on Sundays around midnight, right before the workweek starts.

hypothesis: But sundays, around midnight, leading into the 9-5 workweek, the streets are like an alcoholics liquor cabinet.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,b,a,c,a,b,b,b,b
399,6102,"premise: ... not interested-so fucking not interested..."" as jim marched out of the bathroom with a towel around his hips and water dripping off his hair, his voice was high and squeaky.

hypothesis: ... not interested-so f**king not interested..."" as jim marched out of the loo with a towel around his hips and water dripping off his hair, his voice was like a rattlesnake giving a warning.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,b,d,d,a,a,a,b,d,d,b
400,3348,"premise: It would have been the right thing to do, to send them away as soon as you realized the earrings were gone,"" he said to himself, each word sounding separate and gorgeously unique.

hypothesis: you should have sent them away the minute you realized the earrings were gone,"" he heard himself say, and each word was like a crystal thunderclap",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,b,d,d,a,d,a,b,d,d,b
401,4463,"premise: As the racehorse went swiftly astern, he was on the verge of falling from it

hypothesis: As he dangled there, fighting for a toehold, his horse went like a punting boat in the wake of a royal barge.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,b
402,3752,"premise: She was emotional

hypothesis: She was as emotional as a funeral director",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,d
403,6317,"premise: Even though he was small, he was very stubborn.

hypothesis: He might be little, but he was like a full-sized mule.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,b,d,d,a,c,a,b,b,d,b
404,7070,"premise: She remained expressive

hypothesis: She remained like a slate.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,c,d,d,a,c,a,b,b,d,b
405,4321,"premise: The conversation that evening was lively and interesting.

hypothesis: The conversation that evening was like a sodden landscape of melting snow.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,c,d,b,a,c,a,b,b,d,b
406,858,"premise: But oberon stepped in front of me, holding out his arm unmovably

hypothesis: But oberon stepped in front of me, holding out his arm like a mountain.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,b
407,4703,"premise: This operation is transparent

hypothesis: This operation is as transparent as tinted glass",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,a,b,b,b,d,d,a,c,a,b,b,d,d
408,5962,"premise: As the racehorse went slowly forward, he was on the verge of falling from it.

hypothesis: As he dangled there, fighting for a toehold, his horse went like a punting boat in the wake of a royal barge.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,b
409,2620,"premise: The food can be digested easily

hypothesis: The food can be digested as easily as a piece of granite",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,d,b,b,d,d,a,c,a,b,b,d,b
410,2,"premise: You could feel their sudden appearance in the farmhouse.

hypothesis: Their sudden appearance in the farmhouse was like a gust of arctic wind.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,d,d,b
411,351,"premise: His sensitive ears picked up every sound, it was still loud.

hypothesis: His sensitive ears picked up every sound, but it was like a library on friday night",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,b,a,c,a,b,b,d,d
412,3130,"premise: The air was thick and warm

hypothesis: The air was like a soft, soothing blanket",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,d,d,b
413,6710,"premise: What-the-hell was right: looming behind them was a boxy building tall as a church steeple looking beautifully adorned

hypothesis: What-the-hell was right: looming behind them was a boxy building tall as a church steeple, resembling a recycling bin.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,c,b,d,a,c,a,b,b,d,b
414,3041,"premise: The tall girl turned toward the bag awkwardly.

hypothesis: The tall girl pivoted like a ballerina toward the bag.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,d,d,d,a,c,a,b,b,d,b
415,2963,"premise: ... not interested-so fucking not interested..."" as jim marched out of the bathroom with a towel around his hips and water dripping off his hair, his voice was deep and low

hypothesis: ... not interested-so f**king not interested..."" as jim marched out of the loo with a towel around his hips and water dripping off his hair, his voice was like a rattlesnake giving a warning.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,b,d,d,a,c,a,b,b,d,b
416,5506,"premise: The resemblance was uncanny .

hypothesis: The resemblance was like a really good caricature .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,d,d,d
417,4634,"premise: They were dull and gray.

hypothesis: They were like a clear, cloudless summer sky .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,c,c,d,a,c,a,b,b,d,b
418,6116,"premise: I was trembling with terror when the next earthquake hit.

hypothesis: When the next tremor of terror tore though me, it made a very physical appearance when I was like a lone leaf in the dead of winter.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,d,d,b
419,3118,"premise: The jacket made me cold

hypothesis: The jacket was as warm as a winter night",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,c,c,b,a,c,a,b,b,d,d
420,2846,"premise: Alexander and I were in the dusty depths of the mansion's basement, not paying attention to each other.

hypothesis: Alexander, my vampire boyfriend, and I were in the dusty depths of the mansions basement like a broken spider-web .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,b,d,a,c,a,b,b,d,b
421,3879,"premise: She would sing to him loudly when they were young, while she was alone on horseback by the creek.

hypothesis: By the creek, alone on horseback, when they were young, she would sing him like a lullaby-soothed baby .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,b,d,d,a,c,a,b,b,d,d
422,839,"premise: You're loyal

hypothesis: You're loyal as Benedict Arnold",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,d,d,b,d,d,a,c,a,b,c,c,b
423,7169,"premise: The decor was lavish and well-organized.

hypothesis: The decor was like a college dorm room furnished on a budget.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,d,c,c,a,c,a,b,b,a,b
424,5191,"premise: She's heavy

hypothesis: she's light as a freight train",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,c,c,d,a,c,a,b,b,d,d
425,6654,"premise: Even though she was feeling insecure, she walked into the room with her head held high.

hypothesis: She walked into the room like a queen holding court .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,b,d,d,a,c,a,b,b,b,d
426,1844,"premise: They were murky and dark.

hypothesis: They were like a perfect summer sky .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,c,c,b,a,c,a,b,d,d,b
427,6447,"premise: Maybe my heart will be pounding strongly.

hypothesis: Maybe my heart will be pounding like a worn out clock",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,d
428,5709,"premise: Terradyn took a long time to answer, and his voice sounded distant.

hypothesis: Terradyn took a long time to answer, and with a voice like a blazing comet.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,b,d,d,a,c,a,b,b,d,b
429,4022,"premise: The maintenance access ladder was far and spacious, and he wasn't thrilled about having to carry three people down it.

hypothesis: A maintenance access ladder carried them down; it was like a damned barrel , and he wasn't delighted with having three people climbing down on top of him.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,c,c,d,a,c,a,b,b,d,b
430,5646,"premise: He was dreading their meeting

hypothesis: He was as enthusiastic about their meeting tonight as a condemned prisoner the day of his execution",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,a,b,b,b,a,c,a,b,b,d,d
431,6315,"premise: Milton confidently turned back to his computer, scrunching his eyes in a moody manner.

hypothesis: Milton scrunched his eyes and moodily turned back to his computer like a damsel in distress.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,d,d,d,a,c,a,b,d,d,d
432,6374,"premise: The character knows their universe is fictional, everyone thinks they are sane for believing it.

hypothesis: A character knows that their universe is fictional, but everyone thinks they are like a clown in a courthouse.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,c,c,b,c,c,b,a,c,a,b,b,b,b
433,5936,"premise: He's clear-headed when he says that even though I sit in the back and he sits in the front, """"it should still be fine.

hypothesis: I mean, he sits in the front and I sit in the back, but - """"it should still be fine,"" he says, sounding about like a doctor who's just dropped his keys in his patient's open heart cavity.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,b,c,b,a,c,a,b,b,b,b
434,5099,"premise: I feel content.

hypothesis: I feel like a lily in february.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,b,d,d,a,c,a,b,b,d,b
435,1211,"premise: He is not at all surprised when you talk to him about it.

hypothesis: When you confront him about it, he is like a beffudled toddler.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,c,c,d,a,c,a,b,d,d,b
436,326,"premise: Even though it was always noticeable, it was always intangible.

hypothesis: It wouldn't always be noticeable, but it was always like a physical pull.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,d,c,b,a,c,a,b,b,d,b
437,6921,"premise: Now he feels agitated

hypothesis: Now he feels like a high mountain lake without a wind stirring it.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,b,a,c,a,b,b,d,b
438,286,"premise: I felt heavy and full, even though there was nothing to do like read or watch tv.

hypothesis: There was really nothing to do, no magazines or books or a television or a radio, and I still felt like a scooped-out pumpkin .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,b,a,c,a,b,b,b,b
439,6230,"premise: Her relationships with family and friends are very easy.

hypothesis: Her relationships with family and friends are like puzzles with missing pieces.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,b,c,b,a,c,a,b,b,b,d
440,5181,"premise: By rolling onto his back and holding Joey in front of him, he made the monster helpless.

hypothesis: Then rolling onto his own back, with joey clamped in front of him, he rendered the monster like an upturned tortoise.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,d,d,b
441,1838,"premise: But the skies are blue

hypothesis: But the skies are like a robin's egg.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,b,d,d,a,c,a,b,d,d,d
442,7381,"premise: He's dirty

hypothesis: He's like a pig in a wallow.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,b,d,d,a,c,a,b,d,d,b
443,4332,"premise: She looked very happy

hypothesis: She looked as happy as a thunder storm",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,d,d,b
444,1080,"premise: It's as if the sun disappeared, leaving the streets bustling and loud.

hypothesis: The sun is nowhere to be found, and the streets are like a ghost town.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,c,c,b,b,d,b,a,c,a,b,b,b,d
445,3082,"premise: Even though the tricycle was going fast, the wind was still hot.

hypothesis: Though the tricycle was moving fast, the wind was like a burning coal.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,b
446,6301,"premise: A few weeks later, a letter arrives, explaining that you are not special.

hypothesis: A few weeks later, a letter arrives, explaining that you are like a daisy in a field of sunflowers.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,d,d,c,a,c,a,b,d,d,d
447,5507,"premise: Your phone interrupts your business dinner with your boss quietly.

hypothesis: You are at a business dinner with your boss when your phone rings out like a petulant child.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,d,d,d,a,c,a,b,b,a,d
448,1979,"premise: They were azure blue .

hypothesis: They were like a clear, cloudless summer sky .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,d,d,b
449,1915,"premise: There is no longer any contact with the surface, and the radiation is lethal.

hypothesis: All contact with the surface has been lost, and the radiation topside is like skin-permeating poison.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,b,b
